car_name,brand,model,avg_cost_price,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,avg_cost_price_log,vehicle_age_log,km_driven_log,mileage_log,engine_log,max_power_log,seats_log,selling_price_log
Mahindra Scorpio,Mahindra,Scorpio,17.51,4,30000.0,Dealer,Diesel,Manual,15.4,1997.0,120.0,7,11.25,2.9183111389507133,1.6094379124341003,10.308985993422082,2.797281311569803,7.599901959208498,4.795790545596741,2.0794415416798357,2.505525936990736
Datsun GO,Datsun,GO,6.53,3,10000.0,Individual,Petrol,Manual,20.62,1198.0,67.0,7,4.8,2.0188950696747963,1.3862943611198906,9.210440366976517,3.0736188510285176,7.089243155027514,4.219507705176107,2.0794415416798357,1.7578579504376943
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,4,25000.0,Individual,Diesel,Automatic,28.4,1248.0,74.02,5,8.5,2.2331784796930116,1.6094379124341003,10.12667110305036,3.380994661369475,7.130098510125578,4.317754699906558,1.791759469228055,2.2512917986064953
Hyundai Creta,Hyundai,Creta,15.725,4,102000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5,11.0,2.816904628822646,1.6094379124341003,11.532737896139919,2.890927171896462,7.367077059881012,4.845760626914215,1.791759469228055,2.4849066497880004
Maruti Swift,Maruti,Swift,7.7467155,3,35000.0,Dealer,Petrol,Manual,22.0,1197.0,81.8,5,5.75,2.1686782636910547,1.3862943611198906,10.463131911491967,3.1354942159291497,7.088408778675395,4.416428098248192,1.791759469228055,1.9095425048844386
Maruti SwiftDzire,Maruti,SwiftDzire,8.3,9,49948.0,Dealer,Petrol,Manual,17.5,1298.0,85.8,5,3.4,2.230014420668335,2.302585092994046,10.818757763856276,2.917770732084279,7.1693500166706,4.463606656824804,1.791759469228055,1.4816045625986316
Ford Ecosport,Ford,Ecosport,11.93,3,55000.0,Individual,Diesel,Manual,23.0,1498.0,98.96,5,9.25,2.5595502163859143,1.3862943611198906,10.915106645867503,3.1780538303479458,7.312553498102598,4.6047700968078145,1.791759469228055,2.327277705584417
Hyundai Grand,Hyundai,Grand,6.525,6,36000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5,4.0,2.018230823308352,1.9459101490553132,10.491301994830229,2.9907197125611136,7.088408778675395,4.418840607796598,1.791759469228055,1.6094379124341003
Honda City,Honda,City,14.74,5,49625.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5,7.25,2.756205228447844,1.791759469228055,10.812270168919962,2.933856829254017,7.311886164077165,4.77322379678111,1.791759469228055,2.1102132003465894
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,7,35000.0,Individual,Diesel,Manual,23.4,1248.0,74.0,5,6.0,2.2331784796930116,2.0794415416798357,10.463131911491967,3.194583116665151,7.130098510125578,4.31748811353631,1.791759469228055,1.9459101490553132
Mahindra Scorpio,Mahindra,Scorpio,16.995,8,95000.0,Individual,Diesel,Manual,12.05,2179.0,120.0,8,5.5,2.8900939881680254,2.1972245773362196,11.461642696843066,2.568788148384401,7.687080155783135,4.795790545596741,2.1972245773362196,1.8718021769015913
Ford Aspire,Ford,Aspire,9.9,4,36000.0,Dealer,Diesel,Manual,25.83,1498.0,99.0,5,5.85,2.3887627542378747,1.6094379124341003,10.491301994830229,3.2895206615939268,7.312553498102598,4.605170185988092,1.791759469228055,1.924248638351881
Maruti Wagon R,Maruti,Wagon R,6.24,2,50000.0,Individual,Petrol,Manual,21.79,998.0,67.05,5,4.11,1.9796211747841113,1.0986122886681098,10.819798284210286,3.12632188342992,6.906754778648554,4.220242773943291,1.791759469228055,1.631199430343676
Maruti SwiftDzire,Maruti,SwiftDzire,8.465,6,26500.0,Individual,Petrol,Manual,20.85,1197.0,83.14,5,4.5,2.2476008007825636,1.9459101490553132,10.184937747111391,3.084200939000168,7.088408778675395,4.4324820709083745,1.791759469228055,1.7047480922384253
Volkswagen Polo,Volkswagen,Polo,9.283831,6,46000.0,Dealer,Petrol,Manual,16.47,1198.0,74.0,5,4.55,2.330572821230334,1.9459101490553132,10.736418414365376,2.8604850848416996,7.089243155027514,4.31748811353631,1.791759469228055,1.7137979621249846
Hyundai Grand,Hyundai,Grand,7.435,2,9000.0,Individual,Petrol,Manual,20.7,1197.0,81.86,5,7.1,2.1323897092142374,1.0986122886681098,9.105090961257085,3.0773122957049135,7.088408778675395,4.417152444015314,1.791759469228055,2.091864049904636
Honda City,Honda,City,14.74,5,53000.0,Dealer,Petrol,Manual,16.8,1497.0,116.3,5,7.7,2.756205228447844,1.791759469228055,10.87806606028079,2.8791984144362717,7.311886164077165,4.76473478167612,1.791759469228055,2.1633230037369904
Honda Amaze,Honda,Amaze,10.325,3,50000.0,Individual,Diesel,Manual,25.8,1498.0,98.6,5,7.2,2.427012654527167,1.3862943611198906,10.819798284210286,3.2884018590489204,7.312553498102598,4.6011621492704835,1.791759469228055,2.104134131009858
Mahindra KUV,Mahindra,KUV,7.8038335,5,52000.0,Dealer,Diesel,Manual,25.32,1198.0,77.0,5,3.75,2.1751872498835403,1.791759469228055,10.859018228147887,3.270329094862292,7.089243155027514,4.356708826689592,1.791759469228055,1.55814461804655
Datsun GO,Datsun,GO,6.34,6,35000.0,Individual,Petrol,Manual,19.44,1198.0,67.0,7,4.0,1.993338863414965,1.9459101490553132,10.463131911491967,3.0174937914635667,7.089243155027514,4.219507705176107,2.0794415416798357,1.6094379124341003
Renault Duster,Renault,Duster,14.168889,6,48000.0,Individual,Diesel,Manual,19.87,1461.0,83.8,5,6.0,2.719246557040977,1.9459101490553132,10.778977123006351,3.0383127613015377,7.2875606403097235,4.440295578785567,1.791759469228055,1.9459101490553132
Honda Jazz,Honda,Jazz,9.775,3,18000.0,Individual,Petrol,Manual,18.7,1199.0,88.7,5,6.0,2.377228600586588,1.3862943611198906,9.798182590890704,2.9806186744718333,7.090076835776092,4.496470735042924,1.791759469228055,1.9459101490553132
Maruti Wagon R,Maruti,Wagon R,6.185586,9,57413.0,Individual,LPG,Manual,14.4,998.0,61.7,5,2.7,1.972077071619162,2.302585092994046,10.958043455007317,2.7343674846488217,6.906754778648554,4.138361459806968,1.791759469228055,1.3083328325376695
Hyundai i20,Hyundai,i20,10.145,6,30000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5,5.0,2.4109910079112877,1.9459101490553132,10.308985993422082,2.9755295856992126,7.088408778675395,4.41679033671635,1.791759469228055,1.791759469228055
Hyundai Verna,Hyundai,Verna,15.69,6,55000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5,6.5,2.81480971253194,1.9459101490553132,10.915106645867503,3.2148677881505923,7.367077059881012,4.845760626914215,1.791759469228055,2.0149030205422647
Maruti Swift,Maruti,Swift,7.715,3,10000.0,Individual,Petrol,Automatic,21.21,1197.0,81.8,5,6.6,2.1650456964806346,1.3862943611198906,9.210440366976517,3.100542596684933,7.088408778675395,4.416428098248192,1.791759469228055,2.0281482347439392
Kia Seltos,Kia,Seltos,15.89,1,8000.0,Dealer,Petrol,Manual,16.8,1497.0,113.4,5,12.75,2.826721751146692,0.6931471805599453,8.987321812850125,2.8791984144362717,7.311886164077165,4.739701092283799,1.791759469228055,2.6210388241125804
Maruti Swift,Maruti,Swift,7.7467155,6,65000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5,4.95,2.1686782636910547,1.9459101490553132,11.082157933374816,3.380994661369475,7.130098510125578,4.31748811353631,1.791759469228055,1.7833911875012582
Hyundai Grand,Hyundai,Grand,7.295,5,25000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5,4.75,2.11565293283999,1.791759469228055,10.12667110305036,2.9907197125611136,7.088408778675395,4.418840607796598,1.791759469228055,1.749199854809259
Maruti Ciaz,Maruti,Ciaz,11.07,6,70000.0,Individual,Petrol,Manual,20.73,1373.0,91.1,5,5.3,2.4907230098256137,1.9459101490553132,11.156264806643742,3.0786937732023616,7.2254814727822945,4.522874926693629,1.791759469228055,1.8405496636728618
Tata Tiago,Tata,Tiago,6.675,5,9500.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5,5.3,2.0379683183247086,1.791759469228055,9.15915233520675,3.2124552632081076,7.090076835776092,4.442651256490317,1.791759469228055,1.8405496636728618
Hyundai Verna,Hyundai,Verna,13.025,6,9100.0,Individual,Petrol,Manual,17.01,1591.0,121.3,5,6.5,2.640841424209492,1.9459101490553132,9.116139576577355,2.890927171896462,7.3727463664043285,4.806477067646175,1.791759469228055,2.0149030205422647
Honda City,Honda,City,14.205,11,86000.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5,3.35,2.72162431611164,2.4849066497880004,11.362114203075018,2.8903717578961645,7.311886164077165,4.77912349311153,1.791759469228055,1.470175823177045
Ford Figo,Ford,Figo,8.737458,10,60000.0,Individual,Diesel,Manual,20.0,1399.0,68.0,5,3.0,2.2759801214895856,2.3978952727983707,11.002116507732017,3.044522437723423,7.24422751560335,4.23410650459726,1.791759469228055,1.3862943611198906
Maruti Wagon R,Maruti,Wagon R,5.95,2,7883.0,Trustmark Dealer,Petrol,Automatic,21.5,1197.0,81.8,5,5.5,1.9387416321328352,1.0986122886681098,8.97259066827261,3.1135153092103742,7.088408778675395,4.416428098248192,1.791759469228055,1.8718021769015913
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,8,50205.0,Trustmark Dealer,Diesel,Manual,23.4,1248.0,74.0,5,3.9,2.2331784796930116,2.1972245773362196,10.823889820449997,3.194583116665151,7.130098510125578,4.31748811353631,1.791759469228055,1.589235224579322
Mahindra Bolero,Mahindra,Bolero,9.7,13,220000.0,Individual,Diesel,Manual,13.6,2523.0,63.0,7,2.6,2.3702437236421723,2.6390573296152584,12.301387370778713,2.6810215548423537,7.8336002236611035,4.1588830833596715,2.0794415416798357,1.2809338189711108
Tata Tigor,Tata,Tigor,7.5416665,4,58000.0,Dealer,Diesel,Manual,24.7,1047.0,69.0,5,3.95,2.144956130182183,1.6094379124341003,10.968215530759236,3.2464910215875338,6.954638864880987,4.248495242049359,1.791759469228055,1.5993875862136728
Mahindra Scorpio,Mahindra,Scorpio,17.165,9,170000.0,Individual,Diesel,Manual,12.05,2179.0,120.0,8,5.5,2.8994967160737883,2.302585092994046,12.04355959836804,2.568788148384401,7.687080155783135,4.795790545596741,2.1972245773362196,1.8718021769015913
Maruti SwiftDzire,Maruti,SwiftDzire,8.285,3,15000.0,Individual,Petrol,Manual,22.0,1197.0,81.8,5,6.5,2.2284001783708627,1.3862943611198906,9.61587214452889,3.1354942159291497,7.088408778675395,4.416428098248192,1.791759469228055,2.0149030205422647
Maruti Swift,Maruti,Swift,7.7467155,5,71245.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5,3.75,2.1686782636910547,1.791759469228055,11.173893956204092,3.380994661369475,7.130098510125578,4.31748811353631,1.791759469228055,1.55814461804655
Kia Seltos,Kia,Seltos,15.195,2,7000.0,Individual,Petrol,Manual,16.1,1353.0,138.0,5,13.0,2.7847025337794653,1.0986122886681098,8.853808274977197,2.8390784858167852,7.21081845347222,4.9344739331306915,1.791759469228055,2.6390573296152584
Maruti Alto,Maruti,Alto,4.112027,3,20000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5,3.6,1.6315960316686866,1.3862943611198906,9.90353755128617,3.2168738527762626,6.906754778648554,4.220242773943291,1.791759469228055,1.5260562827629987
Maruti Celerio,Maruti,Celerio,5.975,1,8700.0,Individual,Petrol,Manual,21.63,998.0,67.04,5,5.05,1.942332314034679,0.6931471805599453,9.071193240566025,3.119276422560452,6.906754778648554,4.2200957809833834,1.791759469228055,1.8000583035691733
Maruti Alto,Maruti,Alto,4.065,2,25000.0,Individual,Petrol,Manual,24.7,796.0,47.3,5,3.1,1.6223541489978746,1.0986122886681098,10.12667110305036,3.2464910215875338,6.680854678790215,3.877431544862679,1.791759469228055,1.4109869504499126
Hyundai i20,Hyundai,i20,10.72,6,42000.0,Dealer,Petrol,Manual,18.6,1197.0,81.86,5,5.45,2.461296806932894,1.9459101490553132,10.645448706505872,2.9755295856992126,7.088408778675395,4.417152444015314,1.791759469228055,1.8640801012363841
Mahindra Bolero,Mahindra,Bolero,9.87,15,120000.0,Individual,Diesel,Manual,13.6,2523.0,63.0,7,1.5,2.3860066906049746,2.772588722239781,11.695255355062795,2.6810215548423537,7.8336002236611035,4.1588830833596715,2.0794415416798357,0.9162907318741551
Maruti Baleno,Maruti,Baleno,8.375,3,50000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5,5.8,2.2380465718564744,1.3862943611198906,10.819798284210286,3.1090609418310957,7.088408778675395,4.432006548835277,1.791759469228055,1.9169226402313053
Maruti Wagon R,Maruti,Wagon R,6.24,10,58000.0,Individual,Petrol,Manual,18.9,998.0,67.1,5,2.5,1.9796211747841113,2.3978952727983707,10.968215530759236,2.9907197125611136,6.906754778648554,4.2209771907490214,1.791759469228055,1.252762968495368
Hyundai Verna,Hyundai,Verna,13.53,4,36000.0,Individual,Petrol,Manual,17.43,1396.0,105.5,5,6.5,2.6762154592044345,1.6094379124341003,10.491301994830229,2.913979788240374,7.242082359256962,4.66814498514948,1.791759469228055,2.0149030205422647
Maruti Ertiga,Maruti,Ertiga,10.457891,3,30000.0,Individual,Diesel,Manual,25.47,1248.0,88.5,7,4.1,2.4386787034536006,1.3862943611198906,10.308985993422082,3.2760119902984917,7.130098510125578,4.4942386252808095,2.0794415416798357,1.6292405210307834
Ford Ecosport,Ford,Ecosport,11.965,6,162828.0,Dealer,Diesel,Manual,22.77,1498.0,98.59,5,5.31,2.562253430759844,1.9459101490553132,12.000455849364968,3.168424300630145,7.312553498102598,4.601061721171689,1.791759469228055,1.8421356674849032
Ford Ecosport,Ford,Ecosport,11.718629,3,7500.0,Individual,Diesel,Manual,23.0,1498.0,98.96,5,8.9,2.5430677599134444,1.3862943611198906,8.922791623969637,3.1780538303479458,7.312553498102598,4.6047700968078145,1.791759469228055,2.292534718608248
Tata Safari,Tata,Safari,18.13,5,47227.0,Dealer,Diesel,Manual,14.0,2179.0,138.1,7,7.75,2.951257739582145,1.791759469228055,10.762742216027,2.70805020110221,7.687080155783135,4.935193142808013,2.0794415416798357,2.169053700369523
Maruti Wagon R,Maruti,Wagon R,6.19,3,52000.0,Dealer,CNG,Manual,33.54,998.0,67.04,5,4.35,1.9726911796912945,1.3862943611198906,10.859018228147887,3.5421180992248247,6.906754778648554,4.2200957809833834,1.791759469228055,1.6770965430822269
Ford Figo,Ford,Figo,9.21,9,74000.0,Dealer,Diesel,Manual,20.0,1399.0,68.05,5,1.85,2.3233676359128106,2.302585092994046,11.211833885608513,3.044522437723423,7.24422751560335,4.234830924051648,1.791759469228055,1.0473190026461232
Mahindra Bolero,Mahindra,Bolero,9.87,10,47000.0,Dealer,Diesel,Manual,15.96,2523.0,62.1,7,4.4,2.3860066906049746,2.3978952727983707,10.757924157061597,2.830857632612989,7.8336002236611035,4.144720745365251,2.0794415416798357,1.686398971230864
Hyundai i20,Hyundai,i20,10.145,6,50000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5,4.5,2.4109910079112877,1.9459101490553132,10.819798284210286,2.9755295856992126,7.088408778675395,4.41679033671635,1.791759469228055,1.7047480922384253
Maruti Baleno,Maruti,Baleno,8.78,4,100000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5,6.0,2.2803394567431665,1.6094379124341003,11.51293546492023,3.1090609418310957,7.088408778675395,4.432006548835277,1.791759469228055,1.9459101490553132
Maruti Celerio,Maruti,Celerio,5.8,7,35000.0,Individual,Petrol,Manual,23.1,998.0,67.04,5,3.2,1.9169226402313053,2.0794415416798357,10.463131911491967,3.1822118563252286,6.906754778648554,4.2200957809833834,1.791759469228055,1.4350845366425882
Hyundai i20,Hyundai,i20,10.810042,5,50000.0,Individual,Diesel,Manual,21.19,1396.0,88.73,5,7.0,2.4689502187961105,1.791759469228055,10.819798284210286,3.099641761011993,7.242082359256962,4.496805198721463,1.791759469228055,2.0794415416798357
Ford Aspire,Ford,Aspire,7.65,3,10000.0,Individual,Petrol,Manual,18.16,1196.0,86.8,5,6.3,2.1575593319689244,1.3862943611198906,9.210440366976517,2.9528247645788372,7.087573705557973,4.475061535399132,1.791759469228055,1.9878743742824085
Maruti Alto,Maruti,Alto,4.06,5,10370.0,Individual,Petrol,Manual,22.74,796.0,47.3,5,3.2,1.621366471990983,1.791759469228055,9.246768728589734,3.1671613795403326,6.680854678790215,3.877431544862679,1.791759469228055,1.4350845366425882
Honda City,Honda,City,14.74,8,62000.0,Dealer,Petrol,Manual,16.8,1497.0,116.3,5,4.65,2.756205228447844,2.1972245773362196,11.034905792929415,2.8791984144362717,7.311886164077165,4.76473478167612,1.791759469228055,1.731655562037541
Hyundai i20,Hyundai,i20,10.810042,5,40000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5,5.5,2.4689502187961105,1.791759469228055,10.596659732783579,2.9755295856992126,7.088408778675395,4.41679033671635,1.791759469228055,1.8718021769015913
Maruti Swift,Maruti,Swift,7.715,4,60000.0,Individual,Petrol,Manual,22.0,1197.0,81.8,5,4.45,2.1650456964806346,1.6094379124341003,11.002116507732017,3.1354942159291497,7.088408778675395,4.416428098248192,1.791759469228055,1.6956155736779295
Tata Safari,Tata,Safari,18.13,8,67231.0,Dealer,Diesel,Manual,14.0,2179.0,138.1,7,7.05,2.951257739582145,2.1972245773362196,11.115904603644728,2.70805020110221,7.687080155783135,4.935193142808013,2.0794415416798357,2.0856721151242437
Maruti Wagon R,Maruti,Wagon R,6.005,8,64000.0,Dealer,CNG,Manual,33.54,998.0,67.04,5,2.7,1.9466241961260033,2.1972245773362196,11.06665398721974,3.5421180992248247,6.906754778648554,4.2200957809833834,1.791759469228055,1.3083328325376695
Honda City,Honda,City,15.192461,7,63000.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5,4.75,2.784545764401445,2.0794415416798357,11.050905878263567,3.295836866004329,7.312553498102598,4.6011621492704835,1.791759469228055,1.749199854809259
Honda City,Honda,City,14.74,10,55000.0,Dealer,Petrol,Manual,16.9,1497.0,100.0,5,3.5,2.756205228447844,2.3978952727983707,10.915106645867503,2.8848006915355513,7.311886164077165,4.61512051684126,1.791759469228055,1.5040773967762742
Hyundai i20,Hyundai,i20,10.72,5,11000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5,5.75,2.461296806932894,1.791759469228055,9.305741456739435,2.9755295856992126,7.088408778675395,4.41679033671635,1.791759469228055,1.9095425048844386
Renault KWID,Renault,KWID,5.05,4,17000.0,Individual,Petrol,Manual,23.01,999.0,67.0,5,3.6,1.8000583035691733,1.6094379124341003,9.741027444837728,3.178470419765933,6.907755278982137,4.219507705176107,1.791759469228055,1.5260562827629987
Maruti Alto,Maruti,Alto,4.06,4,25000.0,Individual,Petrol,Manual,24.7,796.0,47.3,5,2.75,1.621366471990983,1.6094379124341003,10.12667110305036,3.2464910215875338,6.680854678790215,3.877431544862679,1.791759469228055,1.3217558399823195
Datsun GO,Datsun,GO,6.225,5,33350.0,Individual,Petrol,Manual,19.44,1198.0,67.0,7,3.2,1.9775472207988511,1.791759469228055,10.414843035901725,3.0174937914635667,7.089243155027514,4.219507705176107,2.0794415416798357,1.4350845366425882
Hyundai Grand,Hyundai,Grand,6.525,6,62000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5,3.7,2.018230823308352,1.9459101490553132,11.034905792929415,2.9907197125611136,7.088408778675395,4.418840607796598,1.791759469228055,1.5475625188614843
Maruti SwiftDzire,Maruti,SwiftDzire,8.285,12,59000.0,Individual,Petrol,Manual,17.5,1298.0,85.8,5,2.75,2.2284001783708627,2.5649493574615367,10.985309671896763,2.917770732084279,7.1693500166706,4.463606656824804,1.791759469228055,1.3217558399823195
Honda City,Honda,City,14.74,7,86113.0,Dealer,Petrol,Manual,17.4,1497.0,117.3,5,5.5,2.756205228447844,2.0794415416798357,11.363427278823627,2.9123506438828892,7.311886164077165,4.77322379678111,1.791759469228055,1.8718021769015913
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,3,10000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5,7.5,2.2331784796930116,1.3862943611198906,9.210440366976517,3.380994661369475,7.130098510125578,4.317754699906558,1.791759469228055,2.1400661634962708
Maruti Wagon R,Maruti,Wagon R,6.24,6,92537.0,Individual,Petrol,Manual,20.51,998.0,67.04,5,2.72,1.9796211747841113,1.9459101490553132,11.435374649951669,3.0685179539203564,6.906754778648554,4.2200957809833834,1.791759469228055,1.3137236759759772
Maruti Ciaz,Maruti,Ciaz,11.595719,2,27645.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5,9.51,2.5333570211124274,1.0986122886681098,10.227236331024303,3.370394477752483,7.130098510125578,4.4942386252808095,1.791759469228055,2.352327206666389
Maruti Alto,Maruti,Alto,4.112027,8,46242.0,Individual,Petrol,Manual,20.92,998.0,67.1,5,2.8,1.6315960316686866,2.1972245773362196,10.741665380134448,3.087399465560378,6.906754778648554,4.2209771907490214,1.791759469228055,1.3350010541839938
